text,predicted_intent,confidence,routing_decision
hi i tried to get some money out but the machine was not working .the transaction still seems in progress! can you please check what s going on.i don t want to be charged for money that i did not received.,46,0.8328277829920999,template_handler
what are the countries you operate in.,24,0.981600162084856,template_handler
where can i find the top up verification code?,71,0.8802434051544409,template_handler
there s an error with the rate that is charged.,17,0.4730616097671523,rag_pipeline
what can i do if i lost my card?,41,0.7976011097795802,template_handler
i really need to top up my card today urgently but my card keeps getting declined!! can you please resolve this problem or let me know if you have any alternatives,59,0.934750155101996,template_handler
i need to make several disposable cards per day.,29,0.9503692281739622,template_handler
i would like to cancel my account.,55,0.38488773313350455,rag_pipeline
i was charged several times for something,63,0.8304900518796315,template_handler
i went to top up my card and it was cancelled.,61,0.3931296307018794,rag_pipeline
i going to be traveling can i set up auto top up if i run low on money?,4,0.9540288216727028,template_handler
what do you need my identity details for?,74,0.4833549983462267,rag_pipeline
where do you guys acquire your exchange rate?,32,0.6336588707464242,template_handler
where do i top up?,71,0.17252555608040568,llm_escalation
when will i get a virtual card? i haven t gotten one yet,40,0.6325914577375348,template_handler
what s the process for id verification?,69,0.40777944520891873,rag_pipeline
do i have to be 18 to open an account?,1,0.977304989630901,template_handler
is there an auto top up option?,4,0.9390552892340024,template_handler
where is my pin number located?,38,0.5444366493902324,rag_pipeline
a direct debit appears in the app but i didn t authorize it.,28,0.8226590717071832,template_handler
how do i get my card to show in the app?,13,0.8743273700302349,template_handler
i couldn t complete card activation.,0,0.9615638578265253,template_handler
my exchange rate was wrong for an item i bought!,17,0.6880378881912467,template_handler
i want to transfer a sum of money from another bank account i have into this one,65,0.9343923968733363,template_handler
after i deposited my cash i still don t see it in my account.,6,0.7490088899521377,template_handler
i get paid in gbp. should i configure this and if so where?,50,0.9841159567228405,template_handler
do you offer free atm withdrawals of ones hometown currency while on holiday?,76,0.6496310933267462,template_handler
what is a virtual and how do i get one,40,0.7107449339697413,template_handler
i was charged extra. was the exchange rate for my payment last saturday wrong?,17,0.6670027543345881,template_handler
are there downsides to using a disposable virtual cards?,29,0.7067114333425285,template_handler
is it free to exchange currency?,31,0.5308381811806413,rag_pipeline
can you tell me more about limits to disposable virtual cards?,29,0.4989976280508442,rag_pipeline
i payed with a card and was charged an extra fee,15,0.45399641446462163,rag_pipeline
what s the top up limit?,60,0.5389335808150449,rag_pipeline
i just made a transfer from france 2 days ago. it has not yet reached my bank. is it possible it takes longer because it was an international transfer?,5,0.8958905813613378,template_handler
what does it mean when a transfer is pending ?,45,0.49219348203762964,rag_pipeline
i just got a new card how do i get it to start working?,0,0.48927931064558855,rag_pipeline
how do i pay by check?,58,0.49401524413800857,rag_pipeline
what atm machines allow this card?,3,0.9371858275833964,template_handler
i have multiple charges on the same transaction.,63,0.9701854140694729,template_handler
how do your exchange rates factor in?,32,0.8758882540027343,template_handler
do you have charges now when you pay with a card?,15,0.844431508098725,template_handler
what can i use a virtual disposable card for?,37,0.6070135266854053,template_handler
the machine only paid me a hundred when i wanted 20,75,0.8944281823048881,template_handler
i think there s been an unauthorized cash withdrawal from my account.,20,0.7988125184720074,template_handler
do i need to establish i am paid in gbp before a transfer?,50,0.9464190032026968,template_handler
please help me with this transfer for some reason i can t transfer to a cryptocurency account,7,0.5300886088860809,rag_pipeline
what is this charge on my account for a cash withdrawl?,19,0.429721554345499,rag_pipeline
why was my transfer request decline?,35,0.33359667074395044,rag_pipeline
my card was charged more than expected.,63,0.7521053964624663,template_handler
i made a purchase but never expected to see a fee charged for the transaction.,64,0.34602148119806014,rag_pipeline
what is the best way to exchange currency between usd and gbp using your app?,33,0.942810609424423,template_handler
i m looking for a machine of yours that will provide me cash from my home country. i went on holiday and don t have any cash on me. will your machine charge me extra to do this?,76,0.7885575761869621,template_handler
can i track the card that was just sent to me?,11,0.979916534911633,template_handler
what does it cost to receive a sepa transfer?,56,0.9545781554922043,template_handler
i was unable to activate my card.,0,0.9222168199005898,template_handler
what currencies do you accept for adding money?,54,0.7200240876447456,template_handler
why wasn t i able to transfer to another account?,7,0.8547969547850437,template_handler
what credit cards are supported?,54,0.6269350207366453,template_handler
where do i order a virtual card?,40,0.5432224427762269,rag_pipeline
can you please tell me why my cash withdrawal is still pending?,46,0.7251547660636927,template_handler
how do i verify my id?,68,0.5250193897470399,rag_pipeline
a transaction posted twice to my account.,63,0.661673049766109,template_handler
if i want a physical card do i have to pay anything?,43,0.6864218371290479,template_handler
is it necessary to verify my top up?,71,0.7352332110250677,template_handler
can i mail in a check to top up?,58,0.6279844284999871,template_handler
i don t know what s wrong with my card but it has not worked at multiple places today.,14,0.6008985798524938,template_handler
will i be able to use my card anywhere?,10,0.7471276882055089,template_handler
help me change my pin.,21,0.5093023144588434,rag_pipeline
i want to cancel a transfer right away! can you help?,8,0.8443194646027757,template_handler
i saw that my transfer was declined.,27,0.7987702518976469,template_handler
i ve waited 2 days for a transfer to reach a retailers account am i going to have to wait longer.,67,0.6885779783678897,template_handler
when i topped up the app reverted my funds.,61,0.8166484724947644,template_handler
i received a fee i should not have.,64,0.5746946901684366,template_handler
the contactless payments are not working.,23,0.9816188370537052,template_handler
this morning i wanted to make a withdrawal before work but my card was declined! please double check it for me as this is the first time it was declined.,26,0.45454731832287787,rag_pipeline
so what about the card pin?,38,0.9734323843660366,template_handler
can you tell me where i can withdraw money?,3,0.9433949749073278,template_handler
i use this card all the time so why did it get declined at the store today?,25,0.537883602482265,rag_pipeline
what atms can i use my card at?,3,0.7297220182706511,template_handler
my cash withdrawal is still showing as pending.,46,0.5034191943097243,rag_pipeline
what systems do you have in place for my security when using my card for everyday purchases?,22,0.4110609746341301,rag_pipeline
how do i setup my apple pay,2,0.9785754658315927,template_handler
why isnt top up working,59,0.5654669867530121,template_handler
why did i get charged extra?,19,0.47517035613505443,rag_pipeline
which countries are supported,24,0.9187008787477161,template_handler
i entered the wrong pin too many times and now i think it s blocked. what do i do?,49,0.9862216750223719,template_handler
what do i need in regards to identification?,69,0.417226668249757,rag_pipeline
i want to choose a different pin.,73,0.5243482946215113,rag_pipeline
how did you come up with your exchange rates?,32,0.9112289292209748,template_handler
can i choose the day it s delivered?,12,0.7109666615552858,template_handler
the amount of time that transfers usually take from a uk account is what?i just completed a transfer and it is not showing up at all. i m wondering at this point if everything is actually okay.,5,0.9449308386773486,template_handler
why hasn t my top up finished pending yet?,47,0.6483536292852399,template_handler
what do i do if i have forgotten my passcode?,44,0.9788117286838007,template_handler
why am i being charged for atm fees?,19,0.6171897582879883,template_handler
why have i been charged a fee for card payment?,15,0.467399419824634,rag_pipeline
the payment i made with my card is not showing up.,45,0.24754928013978872,llm_escalation
can i do a bank transfer to put additional money in my account because i am out of money?,65,0.8690127947024392,template_handler
i paid with card and i was charged a fee,15,0.7103282517345687,template_handler
i don t have my cell phone with me so i cannot access the system to complete the transaction.,42,0.8723661491817487,template_handler
problems with top up,59,0.7654993323206544,template_handler
how much are the fees for adding funds using an international card?,57,0.9266250619483544,template_handler
google pay won t let me top up.,2,0.8785407567578648,template_handler
as for limits are top ups included?,60,0.964350041050567,template_handler
i got my american express in apple pay why is top up not working in my country?,2,0.9276731471998105,template_handler
hi i am trying to transfer money to another country but it is showing pending and it has been a long time. i have checked numbers and they are correct. could you please help?,48,0.6106655756462679,template_handler
is it possible to dispute a debit payment from a couple of months ago.,28,0.98913207700127,template_handler
where do your cards get delivered to?,43,0.7353798504892367,template_handler
can you accept my other card from the u.s.? it is the only other one i have.,54,0.9785071313753261,template_handler
my address has updated and i need to change it.,30,0.9675631493488627,template_handler
i need help. i asked for a refund from a merchant a while ago but i have not gotten my money back. i keep checking my account but nothing is showing up. what should i do now?,51,0.8963922247673745,template_handler
why did i get less from the atm?,75,0.2991719934071377,llm_escalation
there are transactions i didn t make someone else must have used my card.,22,0.5813271993630535,template_handler
what fees are charged when i top up,15,0.25824457906171133,llm_escalation
paying in card resulted in a fee,15,0.5390588300698581,rag_pipeline
are there certain atms that i can use this card at?,3,0.8986901991131889,template_handler
i have a new phone number and need to edit my contact information.,30,0.8433730593556747,template_handler
i need to know what foreign exchange rate i can get.,32,0.8312356333922463,template_handler
how can i know where my card will be accepted?,10,0.9270619689182164,template_handler
my account balance has not gone up even though i just transferred money into it,5,0.7418805123169795,template_handler
my top up didn t go through it still says pending. what s up with that?,47,0.5798082151560201,template_handler
can i top up online?,60,0.25959835105103135,llm_escalation
the day before yesterday i performed a transfer which was within this country. it still hasn t gone through. can you check on that? the account number is definitely correct as i ve checked and double checked.,66,0.9556936804035124,template_handler
my card s expiration date is close.,9,0.791737671390197,template_handler
the rate for a currency exchange was wrong when i bought something.,17,0.49588178419486884,rag_pipeline
i have forgotten my passcode,44,0.99396071882828,template_handler
can i get a copy of the card by email?,11,0.337122117038325,rag_pipeline
how much can i top up to my card at a time?,60,0.852323164459424,template_handler
what s the problem? my card keeps getting declined for top up. i need to know what is going on.,59,0.6837704954698985,template_handler
i am looking to change my adress.,30,0.9656827384740928,template_handler
i must change my address.,30,0.9319368738827958,template_handler
what places can i use my card?,10,0.7610604589654045,template_handler
i accidentally put in the wrong pin too many times and now i need to unblock it. can you assist with this?,49,0.9498115966883645,template_handler
where do i order additional cards?,39,0.5106040207686274,rag_pipeline
why was i not able to take cash from the atm?,26,0.5815645686585159,template_handler
i would like to transfer money into my account.,65,0.7172268419548296,template_handler
will you tell me how i am supposed to use the disposable cards?,37,0.6708470322044571,template_handler
card payment still pending.,45,0.4954041706549792,rag_pipeline
what is the length of time for money to reach the account?,67,0.5214067505468631,rag_pipeline
my funding to my card didn t go through.,25,0.591057886394221,template_handler
how come i got to pay to get my money from the atm?,26,0.8139399805719663,template_handler
it seems i ve suddenly been charged for my recent atm cash withdrawal. what s up with that? i though withdrawals are free you never charged me so far!,19,0.865506532985881,template_handler
how do i activate auto top up when traveling?,4,0.8964628002492123,template_handler
have a payment that i haven t done.,16,0.7105452520412775,template_handler
transferred to account is not successful help please?,5,0.6243528867929352,template_handler
what happens with the duplicate charge in my account?,63,0.8995271710676916,template_handler
my salary is received in the form of gbp. do i need to do anything specific to configure this?,50,0.984031872516641,template_handler
there are a couple payments with my card shown in the app that i really make myself. what s going on with this maybe someone has access to my card?!,16,0.8891600726440462,template_handler
what fees to you have for top ups?,57,0.3046421133567629,rag_pipeline
i used a check check yesterday to balance my account and it isn t showing up?,6,0.6589299379758193,template_handler
why is there a direct debit i didn t make showing in the app?,28,0.7493162579939873,template_handler
i want to block my card or deactivate it or something it s been stolen and i don t want it misused. i want this handled right away.,52,0.465966081599559,rag_pipeline
can i send a cheque to do my top ups?,58,0.6712072256114432,template_handler
what s the foreign exchange rate i will receive?,32,0.6924426707968449,template_handler
how do i add my card to the app once i get it?,13,0.9001118871502306,template_handler
how long will it take for my transfer to arrive?,12,0.23011124567470354,llm_escalation
given a choice i d rather have mastercard.,73,0.9953994511257099,template_handler
why is my transfer pending?,48,0.4997498806825496,rag_pipeline
is there a way i can get a visa card?,73,0.8877238869437183,template_handler
my son has just turned 13 is he old enough for an account?,1,0.9896666987672577,template_handler
would you be able to offer me a discount since i need to exchange currencies frequently?,31,0.6709897093623883,template_handler
why do i need to verify my funds?,70,0.4623813502344733,rag_pipeline
where is the nearest bank machine?,3,0.8703159254242415,template_handler
how do i convert currencies with the app?,33,0.7907998217769768,template_handler
would i be able to top up as much as i can?,60,0.49350607618154285,rag_pipeline
the conversion rate on the atm that i used with foreign currency was wrong.,76,0.4906998108127055,rag_pipeline
how many days does a regular transaction take to complete? i see a pending payment that hasn t changed in the last several days.,45,0.8148706440164983,template_handler
who do i talk to for transactions debited twice?,63,0.9823877731474472,template_handler
do you charge for cash withdrawals? i want to get my hands on my own money and you appear to be charging me for the pleasure! why is this you d never get this with my high street bank!,19,0.80849200441257,template_handler
i am trying to make a transfer to a different account but they keep getting declined. i have double checked all the details and the information is correct.,27,0.8072250279625037,template_handler
what does it mean if my payment is pending?,45,0.8089263234709597,template_handler
i can t get my card out of the atm what should i do now?,18,0.9015686067627278,template_handler
what should i do about a direct debit that i did not set up?,28,0.9829843943373303,template_handler
i made an out of country transfer and it hasn t went through yet.,66,0.5258860740728025,rag_pipeline
i m trying to make a payment to my new landlord. even though the payment was sent a few days ago it isn t clearing on their side. can you verify that payment has been made?,53,0.5414055637055156,rag_pipeline
where did my deposit for my source of funds come from?,70,0.7958972124891183,template_handler
i think someone copied the numbers on my card and is using them.,22,0.8899663960586345,template_handler
can you freeze my card because someone used it while i was out of town. i did not make these purchases.,22,0.7668574412029256,template_handler
i have a payment i didn t do,16,0.8284391270932536,template_handler
how do i top up while traveling?,4,0.7130392634965999,template_handler
since i got married i need to change my name.,30,0.9770140035353552,template_handler
are there any restrictions to where i can use my card?,10,0.7618797910603446,template_handler
there is a direct debit charge on my account that is not mine.,28,0.7163230817717713,template_handler
where can my card be delivered?,10,0.38211983494314206,rag_pipeline
do you have a limit for someone s age?,1,0.9647314054307357,template_handler
when will i see the cash i deposited this morning as available?,6,0.9453899796485093,template_handler
if i want to send out more cards do you charge extra for that?,39,0.9525001557224239,template_handler
i am planning activating my card was it possible?,0,0.7589470110308691,template_handler
there has been a transfer pending in my account and i wanted to know how long it is going to take to go through.,48,0.5510560333108293,template_handler
my exchange rate is wrong when i get cash.,76,0.6008448479922665,template_handler
the exchange rate is incorrect for my cash withdrawal transaction.,76,0.479286881150171,rag_pipeline
when i went to withdraw cash today the atm gave me the wrong amount of cash. the app is showing a larger amount.,75,0.7156337423564759,template_handler
my card is about to expire. what do i need to do to keep using my card?,9,0.8725655245494003,template_handler
i was charged multiple times at the same location at the same time,63,0.9610525117825949,template_handler
what is the source of my available funds?,70,0.9772450604341638,template_handler
i need information about an extra 1 fee in my statement.,34,0.9390124537734946,template_handler
what steps do i need to do to delete my account?,55,0.9255807618513958,template_handler
why did i get declined when trying to get cash?,26,0.5009497146551257,rag_pipeline
the card payment is declined. please inform me why.,25,0.7092047156940016,template_handler
the past few times i ve been to the atm i was charged a withdrawal fee. have your policies changed regarding fees?,19,0.5942327043938268,template_handler
i lost my phone and would like to freeze my accounts.,42,0.8951769377720981,template_handler
why was i charged an extra fee from the atm?,19,0.2811306203508806,llm_escalation
i made a transfer and the receiver said they haven t actually received the right amount but it s a bit less. now i have to transfer more money to make up for the missing bit. can you please alert me about this what has been going on?,64,0.8395064447409424,template_handler
i have lost my credit card in the atm!,18,0.5081342890574972,rag_pipeline
how do i freeze my bank card as there has been a strange withdrawal?,22,0.569729959569139,template_handler
i sent you a cheque couple days ago nothing happened to my account yet! this is unacceptable where is my money??,6,0.7404097818825793,template_handler
is there a limit to how much i can top up?,60,0.9045415758765175,template_handler
how long do i have to wait for my bank transfer to appear in my account?,67,0.47259211421443853,rag_pipeline
i didn t make a payment that shows in my app.,16,0.531869613251929,rag_pipeline
i ve been waiting for something that i ve ordered for months now and it still hasn t arrived. i genuinely don t know what this company is doing but put plainly i ve had enough. please issue a refund immediately i would not like to waste anymore of my time on these people.,52,0.40587450701219413,rag_pipeline
do you charge extra for duplicate cards?,39,0.516715457375979,rag_pipeline
there are a few transaction that i don t recognize i think someone managed to get my card details and use it.,22,0.797955227646096,template_handler
will i be charged any fees if i want to add money with an international card?,57,0.8942762279997912,template_handler
what businesses accept this card?,10,0.8265935757720092,template_handler
the exchange rate given to me after a purchase was incorrect,17,0.757022615204182,template_handler
why are fees charged on cash withdrawals? i went to withdraw some money earlier today after shopping. there s a fee that wasn t there before.,19,0.8454039302936067,template_handler
what fees apply when using a card?,15,0.7803501510095305,template_handler
how can i get my card out of the stupid atm that ate it?,18,0.8639658761524515,template_handler
why will my transfer not go through?! keep getting an error message.,7,0.49738246195332875,rag_pipeline
why can t i activate my card?,0,0.7999936212333599,template_handler
can i create my own top up limit?,60,0.8772612030172972,template_handler
i would like to know what the restrictions are for the disposable cards.,29,0.8583703999387865,template_handler
give me a refund now!! i am still waiting.,52,0.5985097180574596,template_handler
how long should it take for my new card to arrive in them mail? what should i do if i never receive it?,11,0.60951671773772,template_handler
my new landlord says he hasn t received the rent payment that i transferred a couple days ago. i ve already checked the account numbers and they are correct. can you tell me what s going on with this transaction that the transfer isn t showing up on my landlord s end?,66,0.9147073724904352,template_handler
is there a tracking number for the card?,11,0.9851999599700948,template_handler
i want to use a cheque to pay.,58,0.8436174494805293,template_handler
can you tell me if my pop up went through?,47,0.5279679320011864,rag_pipeline
what is the reason that my card payment was cancelled?,53,0.5494452460799808,rag_pipeline
how do i go about verifying my identity?,68,0.38556672012855847,rag_pipeline
my money transaction hasn t arrived.,66,0.9708968921590294,template_handler
the app can t verify my information for identity proofing purposes.,69,0.6245222396477631,template_handler
is there a reason why my transaction is taking so long?,66,0.8992187574528686,template_handler
what are the disposable cards restrictions?,29,0.6571457623554279,template_handler
do i have to talk to someone to close an account or can i in the app,55,0.47795351812789527,rag_pipeline
payment i did not do,16,0.8252569948856324,template_handler
i m checking my statements and i saw a purchase from a couple weeks ago that i don t recall at all. not only that but i don t even know the business that charged it. i m not sure if i did it or not but can we check it and see if we can trace it back to make certain?,28,0.9384936478048461,template_handler
what do i need to do to request cash back? the atm actually just gave me the wrong amount. the app i actually chose the right amount.,75,0.9630173006261927,template_handler
why are top ups being verified?,71,0.5680453232730787,template_handler
help me verify the card used on a top up.,71,0.8932179036305686,template_handler
how do i receive a card?,43,0.43145669332760067,rag_pipeline
how can i top up with apple pay?,2,0.523160906689344,rag_pipeline
can i get information on the identity checks?,69,0.8906157724610925,template_handler
my card was stolen and used to make several purchases. please freeze my card so no one can use it.,22,0.5280080252402439,rag_pipeline
when do you charge fees on accounts? i just saw a charge on my statement.,34,0.4873840197476271,rag_pipeline
where is theft top option?,4,0.7183882836453304,template_handler
my bank is in europe how long will the transfer take?,67,0.6652213770304587,template_handler
i was given less cash then i wanted.,75,0.7412921807163227,template_handler
i need my card right away.,12,0.8593275653776349,template_handler
i was transferring some money to a friend which i thought would be free but i see there is a charge. what s up with that?,64,0.4249838736540023,rag_pipeline
do i have to go to the bank to change my pin?,21,0.8414234597127992,template_handler
where do i go to cancel a transaction?,8,0.9282531909040818,template_handler
i have no idea why there is a dollar that has been charged to my account.,34,0.7275910252073055,template_handler
i have a payment listed in error.,16,0.5290878307805075,rag_pipeline
does the fee for exchange change?,31,0.6896434421466879,template_handler
can i cancel a charge?,8,0.6755016914338614,template_handler
how do i set up auto top up?,4,0.7621436283772202,template_handler
my google pay top up isn t working.,2,0.8766518921219798,template_handler
do i need to add my salary?,50,0.9763708238428022,template_handler
there is an urgent transfer i need to make from china. how long will it take to get it processed?,67,0.8850685372286718,template_handler
how long does it take for a transfer to arrive,66,0.28795220285469986,llm_escalation
how do i order a replacement for stolen card?,41,0.5240636824261509,rag_pipeline
i purchased something and already received it why hasn t the money taken out?,66,0.5575155950041015,template_handler
what was the 1 fee i got,15,0.36072579030891566,rag_pipeline
if i find a card i lost do i need to dispose of it? or can i re active the card and continue to use it?,13,0.5632264147939563,template_handler
can you let me know where my refund money is? i requested a refund a few days back but it s not showing up yet. do you guys have the money yet? maybe it s just not in my account. let me know when it will become available please.,51,0.9065890832182991,template_handler
when i received my money it was not in the correct amount. the exchange rate was not what it should have been.,76,0.4983203166010519,rag_pipeline
why are you asking so many questions about me?,74,0.45327825006288097,rag_pipeline
i transferred money but the recipient says it has not arrived. why would this be?,66,0.9201302812397021,template_handler
when will it get delivered?,12,0.7935216561917815,template_handler
please tell me the types of currency i can hold.,36,0.8942494627891314,template_handler
this card payment isn t is recognition.,25,0.38573967525057107,rag_pipeline
how much to get my card in 2 days?,11,0.5972093811683202,template_handler
what locations are you in?,24,0.9195220307416481,template_handler
can i use my card wherever i want?,10,0.33139784899706254,rag_pipeline
i m seeing a direct debit payment that is not me.,28,0.8999676046940052,template_handler
can you tell me where to find the top up verification code?,71,0.9264080045974786,template_handler
i have a duplicate payment showing,63,0.8990844030569988,template_handler
what reasons would a topup fail?,61,0.1966931414115053,llm_escalation
please tell my why i was charged a fee for using my card?,15,0.6236369358115718,template_handler
good morning. i tried to make a purchase with my credit card last night and again this morning. both times it was declined. can you investigate?,27,0.6914075539981731,template_handler
i need a disposable virtual card.,37,0.4364008801073221,rag_pipeline
my daughter would like a card as well how can we make this happen?,39,0.664662558572185,template_handler
i found my card in my jacket this morning so can i reactivate it?,13,0.9855043385920547,template_handler
i want to deposit funds what payments are accepted?,54,0.816856229182588,template_handler
how do i go about topping up with google pay?,2,0.9403165066962632,template_handler
when will a cash withdrawal show up?,46,0.5083402148563209,rag_pipeline
why is a transfer i have still pending?,48,0.6766897158979769,template_handler
my top up is not working in apple pay.,2,0.5807589256856879,template_handler
is there a way i can have a mastercard?,73,0.70269481759841,template_handler
do you accept from usa credit card?,54,0.9321629797308555,template_handler
help me order a new card that s going to be expired soon.,9,0.8895716424889573,template_handler
i m having problems with id verification,68,0.9004644697276776,template_handler
what is the base amount for cross currency exchanges?,31,0.9260155614255208,template_handler
i am not able to verify my id. why?,68,0.726471182670866,template_handler
can i write a cheque to top up?,58,0.4391281168134351,rag_pipeline
why did i get a different card then requested?,75,0.3313163874038279,rag_pipeline
hello i noticed the money for an item i purchased online and have already received has been returned to my checking account. was there an issue with the merchant accepting my payment? or possibly with the bank sending it?,53,0.9267992030560664,template_handler
the atm shows a withdraw of the amount of money i requested but i didn t revieve that amount in cash.,75,0.6315554424288364,template_handler
i was just going over my transactions for the past couple of months and noticed a large type charge that i know i did not make. even though it s been a while can i please still dispute this?,28,0.9593983674307692,template_handler
can i change my currency from usd to eur?,33,0.6649570825355001,template_handler
the rate applied to my foreign purchase was incorrect,17,0.8519435150362259,template_handler
i d like to know what you guys look at to decide an exchange rate,32,0.8515559888484076,template_handler
i don t like that i have to fill out so much information about my identity.,74,0.7973861782048853,template_handler
can i use this all over the world?,24,0.5196123848680757,rag_pipeline
who can request disposable cards?,29,0.5436775704680512,rag_pipeline
editing my personal details,30,0.9739779067346813,template_handler
i do not recognize a direct debit payment that i see on my app,28,0.5398450250588327,rag_pipeline
help me cancel my transaction,8,0.8749380926665337,template_handler
help me with my contactless which isn t working.,23,0.90874843988586,template_handler
what is a pending payment?,45,0.8657113031562149,template_handler
can i get a disposable card? how many can i have? how often can i use them?,29,0.7614461456011642,template_handler
i can t get into the app with the passcode.,44,0.9296007128960321,template_handler
how long should a transfer normally take to process completely? i have a friend that needs it right away but it s already been 2 hours and she hasn t received it.,66,0.9507111671603639,template_handler
i had a wrong fee charged at this atm.,19,0.4085013854575877,rag_pipeline
virtual card won t work for me,72,0.6909869925470682,template_handler
there seems to be an additional charge of 1 on my statement what is the reason for this?,34,0.9204256799826561,template_handler
there is a direct debit that s not mine.,28,0.9396845721434007,template_handler
my phone is not with me at the moment so i will not be able to access the app.,42,0.9110414003317829,template_handler
what type of atms accept this card?,3,0.9474373586209124,template_handler
what atms is the card okay to use at?,3,0.9308500205019886,template_handler
do charge fees for transfers?,56,0.6562203323919774,template_handler
my card is missing. please help.,41,0.9121330701053815,template_handler
what documentation do you accept for the identity check?,69,0.6732197827631275,template_handler
why is the exchange rate so exorbitant? this should have been a much higher amount of cash for that to apply.,76,0.900090847099154,template_handler
i would love one of the virtual cards!,40,0.689579401836513,template_handler
i can t seem to figure out why my transfers are getting declined.,27,0.9595731954944697,template_handler
i need a new passcode.,44,0.9381731295165135,template_handler
is my pin the same as my passcode,44,0.5390406448971222,rag_pipeline
i think my top up may have been reverted what do i do?,61,0.8434074397284324,template_handler
hello. how do i go about getting a refund of an item i bought ? i want to cancel the payment since i have not received the item yet.,52,0.937094912009982,template_handler
i don t have a pin at this point.,38,0.8016004794964863,template_handler
i desperately need to transfer something from china please give me the wait time.,67,0.9406848715085315,template_handler
my balance was not updated after transferring money.,5,0.6189331472844392,template_handler
i need you to delete my account now.,55,0.9838119065221506,template_handler
last saturday i made a payment and the exchange rate was wrong. i was charged too much.,17,0.6611780561180044,template_handler
why can t i top up with a cheque?,58,0.6403929747460059,template_handler
where can i find instructions to change my pin?,21,0.4889540982160037,rag_pipeline
i think my phone is either lost or stolen.,42,0.8760176783738024,template_handler
is there a limit on disposable cards?,29,0.8816959857468673,template_handler
i would like to verify the source of my money,70,0.9455070307165508,template_handler
the app said i withdrew cash at an atm and i didn t,75,0.3344682523422557,rag_pipeline
how do i report my card lost or stolen?,41,0.7954545616653123,template_handler
can you tell me what countries you operate in?,24,0.9444246380122293,template_handler
the transaction for the cash i pulled out of the atm earlier is pending in the app but how if i already have the cash?,46,0.8172744923130368,template_handler
why hasn t my transfer from europe gone through?,67,0.42052191747401996,rag_pipeline
i need to verify my identity. how do i do that?,69,0.41384075964809464,rag_pipeline
i wish to use my american express to put funds into my account.,54,0.9620354083476678,template_handler
i don t know where this transaction came from?,70,0.5341889269710127,rag_pipeline
yesterday my phone was stolen from me what do i need to do about it?,42,0.9270181471367159,template_handler
why does a cash withdrawal show as pending?,46,0.5194329120644069,rag_pipeline
i used the wrong ping too many times and now the account is blocked. how do i unblock?,49,0.9684452469500995,template_handler
can you tell me how to get aud not gbp?,33,0.9023769319964119,template_handler
you did not apply the correct exchange rate for an item that i bought.,17,0.7285992422286424,template_handler
my daughter needs to open account.,1,0.8602221828172398,template_handler
why wont the other bank take my money?? is it not good enough?? there s sufficient funds but i keep getting denied a standard transfer. ive tried 5 times!,35,0.5244871819278059,rag_pipeline
my account isn t showing a transfer i made.,5,0.8257488098121719,template_handler
is there a limit for top ups?,60,0.6913851022229963,template_handler
why have i not yet received my virtual card?,40,0.6707461965140767,template_handler
i was charged for getting cash.,19,0.7093876969450778,template_handler
i need to exchange some foreign currency. what s the charge for doing that?,31,0.7299540370183314,template_handler
when will the transaction go through?,66,0.44785002408407976,rag_pipeline
i took out a foreign currency and the exchange rate is wrong.,76,0.41943772338781393,rag_pipeline
my passcode doesn t work,44,0.9564900939846059,template_handler
how do i link to my credit card with you?,13,0.8908620570048225,template_handler
there is a suspicious direct debit payment.,28,0.9455712781268372,template_handler
my husband and i went out for our weekly dinner and a movie and it was my turn to pick up the check. now i see that my card was charged twice. who should i contact about negating the second charge and getting my card credited?,63,0.949197452202669,template_handler
i am upset with your service. please delete my account.,55,0.9416279164390241,template_handler
how many disposable virtual cards can i have?,29,0.43557767638339734,rag_pipeline
what should i do if i think my card was stolen?,41,0.5108047935407375,rag_pipeline
i need to transfer to my account and cant.,7,0.633779206907528,template_handler
i would like to get an item refunded,52,0.9175288846073691,template_handler
tell me why i need top up to be verified?,71,0.6413082523233655,template_handler
i want to apply for a visa card.,73,0.9868333635312404,template_handler
my card is about to expire. how much does it cost to order a new one and how fast will i get it?,9,0.9027238036321812,template_handler
am i supposed to verify my identity?,69,0.34754508932205175,rag_pipeline
i am having difficulties to verify my identity.,68,0.38102457456976796,rag_pipeline
when will the money show in my account?,67,0.7024943699171892,template_handler
why does my statement have an extra fee?,34,0.7510078677365951,template_handler
i think my top up was cancelled.,61,0.5606522795392107,template_handler
the top up failed,59,0.4241739955113258,rag_pipeline
i lost track of my card,11,0.5022874571394452,rag_pipeline
my phone was stolen what can i do?,42,0.8191124086441968,template_handler
i made a cash withdraw and it shows up as pending why is that?,46,0.5722840437904854,template_handler
is there an age limit?,1,0.9720190505236973,template_handler
how long until my transfer goes through?,48,0.3737687738357258,rag_pipeline
why did the app refuse to make an approved payment,53,0.5358937937316178,rag_pipeline
is there a limit to auto top?,4,0.7779301851278168,template_handler
how can i change the pin? do i have to go to a real bank?,21,0.600420063163102,template_handler
what major card payments are accepted?,54,0.5391447119157321,rag_pipeline
are there any charges for european bank card for top up?,57,0.9246776703334304,template_handler
is it possible to do auto top up?,4,0.8288983288454181,template_handler
may i get an account for my daughter?,1,0.8761187571871769,template_handler
how do i replace a card that s going to expire?,9,0.9815633387702469,template_handler
can i be topped up once i hit a certain balance?,61,0.4567901558895701,rag_pipeline
